freq_x,ind_type,indic_is,unit,geo,TIME_PERIOD_x,OBS_VALUE,DATAFLOW,LAST UPDATE,freq_y,indic_de,TIME_PERIOD_y,population,OBS_FLAG,CONF_STATUS
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,46712650.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,46495744.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,46425722.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,46418884.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,46497393.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,46645070.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,46918951.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,47318050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,47400798.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,47486843.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,48085361.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2017,2.45,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,48610458.0,p,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,46712650.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,46495744.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,46425722.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,46418884.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,46497393.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,46645070.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,46918951.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,47318050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,47400798.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,47486843.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,48085361.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2018,2.85,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,48610458.0,p,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,46712650.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,46495744.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,46425722.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,46418884.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,46497393.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,46645070.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,46918951.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,47318050.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,47400798.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,47486843.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,48085361.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Spain,2019,2.48,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,48610458.0,p,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,441742959.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,442266046.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,442911027.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,443987823.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,444655529.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,445287011.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,446135629.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,447015600.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,445872542.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,445837374.0,bep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,448803078.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2016,3.27,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,449206579.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,441742959.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,442266046.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,442911027.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,443987823.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,444655529.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,445287011.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,446135629.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,447015600.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,445872542.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,445837374.0,bep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,448803078.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2017,3.4,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,449206579.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,441742959.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,442266046.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,442911027.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,443987823.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,444655529.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,445287011.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,446135629.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,447015600.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,445872542.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,445837374.0,bep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,448803078.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2018,4.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,449206579.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,441742959.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,442266046.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,442911027.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,443987823.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,444655529.0,be,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,445287011.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,446135629.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,447015600.0,e,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,445872542.0,b,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,445837374.0,bep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,448803078.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,European Union - 27 countries (from 2020),2019,4.18,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,449206579.0,ep,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,5426674.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,5451270.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,5471753.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,5487308.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,5503297.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,5513130.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,5517919.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,5525292.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,5533793.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,5548241.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,5563970.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2016,12.13,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,5603851.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,5426674.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,5451270.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,5471753.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,5487308.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,5503297.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,5513130.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,5517919.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,5525292.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,5533793.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2022.0,5548241.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2023.0,5563970.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2017,13.3,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2024.0,5603851.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2013.0,5426674.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2014.0,5451270.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2015.0,5471753.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2016.0,5487308.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2017.0,5503297.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2018.0,5513130.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2019.0,5517919.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2020.0,5525292.0,,
Annual,All individuals,"Individuals bought or sold shares, bonds, funds or other investment services over the internet",Percentage of individuals,Finland,2018,15.07,ESTAT:TPS00001(1.0),09/01/25 23:00:00,Annual,Population on 1 January - total,2021.0,5533793.0,,
