DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,1.91,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,1.69,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,1.78,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,1.86,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,1.80,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,1.81,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,1.92,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,2.00,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,1.90,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,2.00,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,2.01,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,1.91,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,1.85,e,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,1.73,b,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,1.68,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,1.30,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,1.31,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2005,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2006,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2007,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2008,3.12,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2009,1.29,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2010,0.79,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2011,0.90,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2012,0.64,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2013,2.25,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2014,2.49,b,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2015,1.88,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2016,1.39,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2017,1.75,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2018,1.41,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2019,1.54,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2020,1.71,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2021,1.34,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2022,1.83,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2023,1.03,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2024,1.28,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2005,0.41,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2006,0.68,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2007,0.17,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2008,0.53,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2009,0.37,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2010,0.46,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2011,0.72,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2012,0.86,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2013,0.58,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2014,0.43,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2015,0.56,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2016,0.69,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2017,0.56,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2018,0.82,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2019,1.26,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2020,0.38,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2021,1.03,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2022,1.32,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2023,2.53,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2024,1.23,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2005,1.19,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2006,0.70,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2007,1.09,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2008,1.25,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2009,1.42,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2010,1.27,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2011,1.33,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2012,1.55,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2013,1.38,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2014,0.82,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2015,1.06,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2016,0.99,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2017,0.97,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2018,1.39,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2019,0.51,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2020,0.65,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2021,1.39,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2022,0.81,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2023,0.98,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2024,1.39,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2005,1.83,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2006,1.75,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2007,2.01,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2008,1.90,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2009,1.74,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2010,1.92,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2011,1.82,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2012,1.73,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2013,1.68,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2014,1.80,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2015,1.88,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2016,1.87,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2017,1.82,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2018,1.68,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2005,1.69,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2006,1.75,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2007,1.99,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2008,1.94,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2009,1.83,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2010,2.02,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2005,1.69,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2006,1.69,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2007,1.93,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2008,1.92,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2009,1.79,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2010,1.98,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2011,1.92,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2012,1.85,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2013,1.86,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2014,1.98,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2015,2.09,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2016,2.14,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2017,2.15,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2018,2.26,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2007,1.69,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2008,1.91,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2009,1.73,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2010,1.88,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2011,1.94,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2012,1.86,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2013,1.91,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2014,2.01,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2015,2.15,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2016,2.17,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2017,2.27,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2018,2.49,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2019,2.28,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2020,2.31,e,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (from 2020),2021,2.05,b,
