DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2006,33.35,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2007,39.09,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2008,42.82,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2009,47.40,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2010,53.62,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2011,58.05,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2012,59.28,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2013,62.83,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2014,67.73,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2015,66.80,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Belgium,2017,71.45,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2006,6.45,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2007,8.02,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2008,9.52,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2009,11.10,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2010,14.03,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2011,20.09,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2012,19.93,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2013,21.97,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2014,23.51,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2015,24.17,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Bulgaria,2017,30.33,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2005,9.03,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2006,11.59,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2007,12.69,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2008,12.49,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2009,16.69,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2010,17.41,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2011,20.14,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2012,25.14,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2013,25.96,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2014,28.46,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2015,34.50,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Cyprus,2017,43.53,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2005,12.45,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2006,19.27,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2007,21.47,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2008,28.02,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2009,30.33,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2010,35.50,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2011,40.34,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2012,44.40,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2013,43.75,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2014,51.33,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2015,54.14,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Czechia,2017,58.96,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2005,43.34,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2006,47.23,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2007,49.56,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2008,52.82,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2009,54.59,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2010,58.85,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2011,59.43,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2012,60.71,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2013,65.28,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2014,68.89,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2015,72.18,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Germany,2017,75.87,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2005,58.87,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2006,67.67,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2007,62.86,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2008,65.71,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2009,69.76,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2010,72.68,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2011,76.39,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2012,81.85,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2013,86.87,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2014,90.60,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2015,90.35,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Denmark,2017,89.18,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2005,28.10,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2006,28.08,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2007,33.00,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,36.86,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,39.74,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,43.46,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,46.18,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,48.42,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,51.85,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,54.85,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,57.21,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,60.54,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2005,22.76,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2006,21.06,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2007,25.15,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2008,27.09,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2009,31.97,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2010,38.70,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2011,41.00,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2012,45.87,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2013,51.09,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2014,59.94,b,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2015,67.09,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Estonia,2017,68.16,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2005,5.59,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2006,6.83,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2007,7.21,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2008,9.36,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2009,10.57,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2010,11.60,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2011,14.47,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2012,14.93,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2013,21.17,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2014,26.73,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2015,28.00,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Greece,2017,35.77,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2005,15.96,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2006,16.18,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2007,17.90,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2008,20.59,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2009,24.63,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2010,28.70,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2011,31.11,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2012,36.11,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2013,38.15,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2014,41.87,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2015,45.32,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",Spain,2017,49.54,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2005,32.85,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2006,32.63,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2007,37.69,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2008,41.38,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2009,44.96,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2010,48.21,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2011,50.95,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2012,53.74,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2013,56.95,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2014,60.10,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2015,62.21,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 15 countries (1995-2004),2017,65.54,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2005,29.10,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2006,30.04,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2007,34.52,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2008,38.34,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2009,41.66,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 25 countries (2004-2006),2010,44.88,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2005,29.10,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2006,28.72,,
ESTAT:ISOC_CI_CFP_CU(1.0),16/06/24 23:00:00,Annual,Last computer use: within last 3 months,Percentage of individuals,"Individuals, 55 to 74 years old",European Union - 27 countries (2007-2013),2007,32.87,,
