DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,2019,13.23,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,2020,28.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,2021,26.65,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,2022,28.63,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,2023,33.78,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Hungary,2024,25.75,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2013,11.67,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2014,11.29,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2015,10.65,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2016,10.67,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2017,18.26,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2018,24.15,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2019,18.92,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2020,7.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2021,15.50,b,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2022,14.35,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2023,19.21,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Ireland,2024,18.13,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2013,22.81,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2014,31.16,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2017,33.59,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2018,27.57,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2019,21.18,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2020,23.35,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Iceland,2021,22.98,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2013,9.02,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2014,9.28,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2015,8.91,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2016,6.53,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2017,7.55,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2018,8.24,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2019,7.98,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2020,10.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2021,13.31,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2022,14.56,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2023,16.79,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Italy,2024,18.01,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2013,4.21,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2014,3.64,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2015,3.43,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2016,5.06,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2017,6.70,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2018,7.97,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2019,8.90,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2020,13.54,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2021,15.28,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2022,16.93,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2023,16.55,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Lithuania,2024,21.98,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2013,15.74,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2014,14.19,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2015,15.98,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2016,14.17,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2017,17.14,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2018,14.23,b,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2019,15.74,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2020,18.15,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2021,23.42,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2022,16.33,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2023,17.37,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Luxembourg,2024,20.93,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2013,4.64,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2014,3.73,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2015,5.53,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2016,5.49,b,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2017,7.78,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2018,9.55,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2019,8.85,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2020,12.21,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2021,13.43,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2022,10.28,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2023,13.25,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Latvia,2024,12.71,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2017,5.32,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2018,3.35,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2019,4.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2020,4.90,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2021,4.97,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2022,6.15,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2023,5.40,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Montenegro,2024,6.93,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2013,4.68,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2014,3.45,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2015,3.96,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2016,5.16,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2017,3.15,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2018,5.73,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2019,4.71,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2020,8.48,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2021,5.13,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,North Macedonia,2024,12.59,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2013,20.96,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2014,16.83,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2015,24.55,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2016,21.43,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2017,29.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2018,29.27,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2019,30.24,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2020,32.97,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2021,35.44,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2022,36.28,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2023,38.28,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Malta,2024,28.83,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2013,47.67,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2014,28.56,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2015,28.14,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2016,33.68,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2017,36.62,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2018,35.11,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2019,36.49,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2020,36.97,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2021,42.97,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2022,41.43,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2023,41.22,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Netherlands,2024,42.96,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2013,28.02,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2014,25.60,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2015,29.43,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2016,30.20,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2017,32.38,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2018,31.94,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2019,33.38,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2020,32.14,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2021,39.35,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2022,37.42,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2023,41.37,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Norway,2024,42.92,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2013,7.56,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2014,11.56,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2015,12.13,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2016,15.58,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2017,15.51,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2018,14.20,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2019,13.68,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2020,12.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2021,10.79,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2022,13.39,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2023,13.62,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Poland,2024,15.95,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2013,5.78,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2014,7.42,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2015,7.94,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2016,7.95,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2017,8.22,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2018,7.91,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2019,9.25,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2020,9.23,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2021,9.85,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2022,9.25,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2023,10.29,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Portugal,2024,12.84,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2013,1.90,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2014,1.89,b,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2015,2.74,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2016,2.97,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2017,2.84,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2018,3.38,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2019,2.52,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2020,3.66,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2021,4.92,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2022,4.47,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2023,5.96,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Romania,2024,6.32,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2015,20.96,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2017,17.77,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2018,16.31,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2019,11.62,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2020,6.69,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2021,6.05,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2022,6.47,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2023,6.24,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Serbia,2024,6.32,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2013,14.20,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2014,14.48,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2015,18.28,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2016,18.12,b,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2017,21.51,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2018,25.17,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2020,28.08,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2021,27.33,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2022,26.91,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2023,28.83,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Sweden,2024,27.92,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2013,35.05,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2014,28.82,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2015,18.04,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2016,16.34,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2017,21.47,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2018,17.75,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2019,18.16,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2020,18.01,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2021,17.70,,
ESTAT:TIN00098(1.0),17/12/24 11:00:00,Annual,Internet use: selling goods or services,Percentage of individuals,All individuals,Slovenia,2022,17.91,,
