DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2014,65.95,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2015,60.66,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2016,69.78,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2017,65.01,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2018,68.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2019,69.26,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2020,76.27,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2021,78.93,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2022,77.75,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2023,84.81,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Hungary,2024,83.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2013,60.85,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2014,67.68,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2015,64.08,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2016,67.58,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2017,69.70,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2018,72.55,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2019,76.54,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2020,71.72,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2021,87.10,b,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2022,80.55,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2023,85.22,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Ireland,2024,93.17,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2013,86.00,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2014,89.13,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2017,88.98,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2018,92.07,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2019,91.78,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2020,94.12,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Iceland,2021,93.50,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2013,37.18,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2014,35.06,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2015,37.12,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2016,34.62,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2017,37.87,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2018,40.36,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2019,40.44,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2020,48.37,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2021,53.04,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2022,53.54,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2023,58.38,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Italy,2024,58.07,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2013,56.49,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2014,64.58,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2015,57.17,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2016,61.73,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2017,61.89,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2018,67.92,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2019,68.55,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2020,73.37,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2021,74.22,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2022,77.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2023,74.81,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Lithuania,2024,79.73,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2013,69.72,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2014,82.23,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2015,75.91,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2016,86.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2017,81.58,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2018,76.38,b,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2019,67.25,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2020,68.32,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2021,66.80,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2022,69.47,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2023,60.12,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Luxembourg,2024,72.51,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2013,52.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2014,52.60,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2015,54.48,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2016,59.70,b,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2017,57.21,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2018,63.27,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2019,61.88,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2020,70.86,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2021,67.21,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2022,69.64,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2023,66.76,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Latvia,2024,70.72,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2017,39.91,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2018,45.16,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2019,37.88,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2020,47.03,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2021,49.67,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2022,58.08,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2023,55.71,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Montenegro,2024,55.61,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2013,34.04,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2014,41.81,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2015,29.58,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2016,38.75,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2017,37.54,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2018,49.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2019,53.41,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2020,52.05,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2021,57.15,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,North Macedonia,2024,65.88,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2013,50.10,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2014,63.77,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2015,61.40,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2016,64.77,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2017,71.10,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2018,71.25,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2019,71.56,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2020,77.19,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2021,77.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2022,79.51,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2023,78.04,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Malta,2024,80.67,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2013,83.16,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2014,85.47,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2015,84.40,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2016,84.52,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2017,88.39,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2018,88.91,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2019,89.36,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2020,88.64,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2021,90.61,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2022,89.89,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2023,95.33,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Netherlands,2024,96.28,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2013,79.01,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2014,88.14,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2015,82.17,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2016,88.37,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2017,83.11,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2018,90.61,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2019,90.30,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2020,91.17,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2021,92.75,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2022,95.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2023,95.52,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Norway,2024,95.22,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2013,45.47,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2014,50.13,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2015,42.24,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2016,56.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2017,58.35,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2018,63.98,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2019,62.24,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2020,62.74,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2021,65.63,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2022,74.25,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2023,64.45,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Poland,2024,69.26,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2013,45.98,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2014,55.67,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2015,52.14,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2016,58.68,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2017,60.49,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2018,63.58,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2019,64.74,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2020,68.12,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2021,71.37,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2022,72.76,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2023,73.18,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Portugal,2024,77.80,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2013,25.71,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2014,35.55,b,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2015,26.22,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2016,34.81,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2017,31.13,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2018,41.43,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2019,33.48,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2020,45.79,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2021,43.66,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2022,49.28,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2023,48.89,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Romania,2024,56.28,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2015,44.13,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2017,53.04,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2018,56.31,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2019,52.78,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2020,56.07,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2021,59.64,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2022,67.58,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2023,65.16,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Serbia,2024,69.29,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2013,80.82,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2014,85.90,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2015,72.70,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2016,83.41,b,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2017,84.12,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2018,82.92,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2019,83.13,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2020,88.48,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2021,82.95,,
ESTAT:TIN00095(1.0),17/12/24 11:00:00,Annual,Internet use: finding information about goods and services,Percentage of individuals,All individuals,Sweden,2022,88.73,,
